# masse: 1
# raumintervall: 1000
# zeitintervall: 1000
# zeitpunkte: 1000
# raumpunkte: 1000
# ordnung: 1
# Präzision: f64
# Wiederholungen: 1
# Zeitpunkte Änderung: 10 Gesamtmessungen: 1
# Raumpunkte Änderung: 10 Gesamtmessungen: 1
# Ordnung Änderung: 1 Gesamtmessungen: 1000
# Masse Änderung: 10 Gesamtmessungen: 1
# Plotte:
#Masse Ordnung Zeitpunkte Raumpunkte Zeit mittel_abw_betr_num_anal  mittel_betr_anal norm_betr_num

1 251 1000 1000 1000 0.029089567679201025 0.027707721950727415 0.9993343733638479 
1 252 1000 1000 1000 0.029016787621673742 0.027692627037919925 0.9993168002682503 
1 253 1000 1000 1000 0.02920486017708684 0.027668508916500006 0.9992984850768395 
1 254 1000 1000 1000 0.029394949817626116 0.027788117300369987 0.999227706065442 
1 255 1000 1000 1000 0.029670425433094616 0.02789459357132286 0.999155382105335 
1 256 1000 1000 1000 0.02980875719375071 0.027901704504312744 0.9991043076701871 
1 257 1000 1000 1000 0.029955762232974147 0.02786378442179156 0.9990352376585034 
1 258 1000 1000 1000 0.030085064316797385 0.027953085665382505 0.9989561573213648 
1 259 1000 1000 1000 0.030076015117277737 0.027772994045810896 0.9989513539454408 
1 260 1000 1000 1000 0.030028809083579886 0.02791001386145953 0.9988657003082246 
1 261 1000 1000 1000 0.030095244696344357 0.027888002752382457 0.9987856382088244 
1 262 1000 1000 1000 0.03007775160245692 0.027922098190352528 0.9987220206371478 
1 263 1000 1000 1000 0.0299752313789094 0.02789518906416731 0.9986253089428774 
1 264 1000 1000 1000 0.029902971794847088 0.027819375183280582 0.9985242239649006 
1 265 1000 1000 1000 0.029875638785737242 0.027800974285878573 0.9984961030132402 
1 266 1000 1000 1000 0.029868862748408605 0.02784661144804001 0.9984667154533877 
1 267 1000 1000 1000 0.029832993034839297 0.027832742838472098 0.9984075259141708 
1 268 1000 1000 1000 0.02987289742741566 0.027818444087875392 0.998306529575119 
1 269 1000 1000 1000 0.029774195620907794 0.0277889665141541 0.9981892598627099 
1 270 1000 1000 1000 0.029914033834267405 0.027799371951466794 0.9981810542018613 
1 271 1000 1000 1000 0.02995100922334741 0.027706318787678375 0.9981443537944212 
1 272 1000 1000 1000 0.03012198847413852 0.027787995324262703 0.9980964704356697 
1 273 1000 1000 1000 0.030031646948807087 0.027723119380866405 0.9980512965997729 
1 274 1000 1000 1000 0.03024257999744949 0.027715478735333386 0.9980358601350525 
1 275 1000 1000 1000 0.030270484407667563 0.02776624743554943 0.997949364490883 
1 276 1000 1000 1000 0.030292552582797286 0.027768929123890985 0.9979317639680304 
1 277 1000 1000 1000 0.030481019008347727 0.027782063351248835 0.9978883490569084 
1 278 1000 1000 1000 0.03067721648524691 0.027814593540529287 0.9978105213520995 
1 279 1000 1000 1000 0.030638071632772313 0.027785991193898043 0.9976621018264393 
1 280 1000 1000 1000 0.03060259871860279 0.027731751383713716 0.9976228983351548 
1 281 1000 1000 1000 0.030599219110793902 0.02777652888909095 0.9974273526188024 
1 282 1000 1000 1000 0.030597975484657876 0.027781478711846094 0.9972820683152742 
1 283 1000 1000 1000 0.03056855579551939 0.027824506525640474 0.9971765426632924 
1 284 1000 1000 1000 0.03049107027953075 0.02781892295128339 0.9970189575967816 
1 285 1000 1000 1000 0.03044565460566152 0.02780572439521621 0.9969108926256586 
1 286 1000 1000 1000 0.030468544828605552 0.027795152888792262 0.9968664958334067 
1 287 1000 1000 1000 0.030454698791510672 0.02779182724386145 0.9968283835835607 
1 288 1000 1000 1000 0.030573376163593735 0.027796725464645927 0.9967371468008365 
1 289 1000 1000 1000 0.03061241570752675 0.027839317578379555 0.9966435847797253 
1 290 1000 1000 1000 0.03072751611158586 0.02780840656207688 0.996614976761462 
1 291 1000 1000 1000 0.03083878594176724 0.02781810873846775 0.9964718366818336 
1 292 1000 1000 1000 0.03078798242696427 0.027761570671543744 0.9964340840161721 
1 293 1000 1000 1000 0.03097209711456894 0.02784323976953212 0.9963522547419945 
1 294 1000 1000 1000 0.031136984400310395 0.027836252241916087 0.9961665121212432 
1 295 1000 1000 1000 0.03122910224538703 0.027828462458807064 0.9958590368737126 
1 296 1000 1000 1000 0.03107026460485058 0.027778004113604805 0.9956792260589589 
1 297 1000 1000 1000 0.0311394559015921 0.027745844601805788 0.995533142921659 
1 298 1000 1000 1000 0.031091004264058038 0.027752232437128772 0.9954366876966407 
1 299 1000 1000 1000 0.03100455940982716 0.027778107637234362 0.9952241147441664 
1 300 1000 1000 1000 0.030963181846278665 0.0277616110061828 0.994938207061156 
1 301 1000 1000 1000 0.03083596658630492 0.027716336625603882 0.9944630930392083 
1 302 1000 1000 1000 0.03086035238133286 0.027755607167508824 0.994426317442128 
1 303 1000 1000 1000 0.030893483455313873 0.027762192255266632 0.9940657384764987 
1 304 1000 1000 1000 0.030888222874447667 0.027745285773161862 0.9938103995252154 
1 305 1000 1000 1000 0.03099974117591594 0.027770536766764692 0.9935506881143572 
1 306 1000 1000 1000 0.031036596938147927 0.027633979562749388 0.9931692279216701 
1 307 1000 1000 1000 0.03107352273887486 0.02768530360997037 0.9931321262259529 
